id_in_round,period,iid,Tr_match,duration,ori_time,IP,round1_q1,round1_q2,round1_q3,round1_q4,round1_q5,round1_q6,round2_q1,round2_q2,round2_q3,round2_q4,round2_q5,round2_q6,info_aware,round3_q1,round3_q2,round3_q3,round3_q4,round3_q5,round3_q6,bulbs,cost_aware,weight_price,weight_life,weight_cost,weight_warmth,weight_hg1,weight_hg2,cost_attention,six_1,six_2,six_3,six_4,six_5,six_6,six_7,six_8,six_9,six_10,six_11,six_12,six_13,six_14,six_15,six_16,six_17,six_18,six_19,six_20,six_21,six_22,six_23,six_24,six_25,six_26,six_27,six_28,six_29,six_30,six_31,risk,income,age,gender,occupation,marriage,kids,degree,Tr,post_dummy,eng_prov,eng_town,follow_dummy,fresh_dummy,receive_type,in_use,recommend,high.WTP,price_aware,act_purchase,relation,act_label,act_Eemode,act_TVoff,act_lightoff,act_EEcar,factor_6_ordered,X,switch_1,switch_2,switch_3,info_Tr,belief.in.CC,men.resp.CC,impacts.CC,urgency.CC,civil.CC,habits.CC,purchase.CC,taxes.CC,coop.CC,standards.CC,test.1,test.2,test.3,self.1,self.2,self.3,belief.in.CC.1,men.resp.CC.1,impacts.CC.1,urgency.CC.1,civil.CC.1,habits.CC.1,purchase.CC.1,taxes.CC.1,coop.CC.1,standards.CC.1,pm_0,pm_0_max,pm_daylight,pm_hour,pm_365mean
36,2,36,W2R1,276,11-30-16 19:02,27.154.210.245,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,4,4,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,xiamen,1,0,1,1,10,NA,NA,1,10,1,1,1,1,1,3,NA,6,NA,NA,AP,6,3,32,18,3,3,11,6,3,11,NA,NA,NA,NA,NA,NA,5,2,32,18,3,3,11,6,3,11,25.875,35,26.1,22,26.95291007
37,2,37,W2R1,180,11-29-16 18:07,183.41.38.144,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,3,1,3,3,2,3,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,guangzhou,1,0,1,1,10,NA,NA,1,10,1,1,2,1,2,2,NA,22,NA,NA,AP,5,3,23,12,3,3,12,7,3,10,NA,NA,NA,NA,NA,NA,4,2,23,12,3,3,12,7,3,10,39.45833333,57,37,42,33.81044754
38,2,38,W2R1,232,11-29-16 17:45,125.46.128.127,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,2,4,3,3,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,henan,zhengzhou,1,0,-3,-3,10,NA,NA,2,-3,1,2,1,1,1,2,NA,30,NA,NA,AP,6,3,20,11,3,4,10,7,4,10,NA,NA,NA,NA,NA,NA,5,2,20,11,3,4,10,7,4,10,144.5,218,161.1,218,77.09402896
39,2,39,W2R1,38564,2012/2/16 10:52,180.155.154.33,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,3,3,3,3,2,2,1,2,2,2,3,4,1,1,2,2,2,2,2,3,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,huangpu,1,0,1,1,10,NA,NA,2,-3,1,1,1,1,2,3,NA,30,NA,NA,AP,7,3,24,15,3,3,11,3,3,10,NA,NA,NA,NA,NA,NA,6,2,24,15,3,3,11,3,3,10,29.625,56,22.5,31,47.08044154
40,2,40,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shandong,jinan,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2,41,W2R1,412,11-29-16 22:23,116.230.221.108,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,3,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,zhangjiang,1,0,2,1,7,NA,NA,2,-3,1,2,1,1,1,1,NA,10,NA,NA,AP,7,3,29,15,3,4,9,7,3,10,NA,NA,NA,NA,NA,NA,6,2,29,15,3,4,9,7,3,10,20.45833333,32,17.9,19,47.13889017
42,2,42,W2R1,5016,11-29-16 20:49,153.99.33.9,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,3,3,3,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,4,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,pudong,1,0,-3,-3,11,NA,NA,1,10,1,1,1,1,1,3,NA,30,NA,NA,AP,6,3,28,17,3,3,11,6,3,10,NA,NA,NA,NA,NA,NA,5,2,28,17,3,3,11,6,3,10,20.45833333,32,17.9,23,47.13889017
43,2,43,W2R1,1443,11-30-16 23:36,117.81.114.53,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,3,2,1,2,2,2,2,1,2,3,2,1,2,2,2,1,2,1,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,suzhou,1,0,1,2,8,NA,NA,1,5,1,2,1,1,1,3,NA,18,NA,NA,AP,6,3,31,14,4,3,10,5,3,10,NA,NA,NA,NA,NA,NA,5,2,31,14,4,3,10,5,3,10,57.41666667,100,64.7,100,47.19818417
44,2,44,W2R1,285,11-29-16 20:38,61.152.202.46,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,4,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,3,4,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,baoshan,1,0,1,1,10,NA,NA,1,8,1,1,1,1,1,4,NA,30,NA,NA,AP,7,3,29,19,3,4,11,6,4,10,NA,NA,NA,NA,NA,NA,6,2,29,19,3,4,11,6,4,10,20.45833333,32,17.9,23,47.13889017
45,2,45,W2R1,617,11-29-16 18:18,112.86.110.137,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,4,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,suzhou,1,0,-3,-3,8,NA,NA,2,-3,1,2,2,1,1,3,NA,30,NA,NA,AP,6,3,32,16,4,4,11,6,3,11,NA,NA,NA,NA,NA,NA,5,2,32,16,4,4,11,6,3,11,28.79166667,47,29.5,31,47.22858144
46,2,46,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,sichuan,meishan,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2,47,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,sichuan,chengdu,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2,48,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,quanzhou,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2,49,W2R1,904,11-30-16 8:26,117.141.241.226,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,neimenggu,eerduosi,1,0,-3,-3,10,NA,NA,1,9,1,1,1,1,1,2,NA,30,NA,NA,AP,6,3,32,15,3,4,11,7,3,11,NA,NA,NA,NA,NA,NA,5,2,32,15,3,4,11,7,3,11,15.83333333,31,13.9,16,24.36672647
50,2,50,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,nanjing,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,2,51,W2R1,668,11-30-16 20:36,27.210.52.114,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,2,2,1,2,2,1,1,2,2,1,4,4,1,1,1,3,3,1,1,4,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,xuhui,1,0,1,1,11,NA,NA,1,7,1,1,1,1,1,4,NA,30,NA,NA,AP,7,3,29,20,2,2,12,2,4,10,NA,NA,NA,NA,NA,NA,6,2,29,20,2,2,12,2,4,10,46.375,84,53.2,83,47.09178945
52,2,52,W2R1,284,11-29-16 19:06,27.46.135.84,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,guangzhou,1,0,1,1,11,NA,NA,1,10,1,1,1,1,1,5,NA,30,NA,NA,AP,7,3,35,14,4,4,12,8,4,12,NA,NA,NA,NA,NA,NA,6,2,35,14,4,4,12,8,4,12,39.45833333,57,37,48,33.81044754
53,2,53,W2R1,218,11-30-16 0:30,112.5.234.92,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,xiamen,1,0,1,1,11,NA,NA,1,11,1,2,1,2,1,2,NA,30,NA,NA,AP,6,3,28,14,4,3,10,7,4,11,NA,NA,NA,NA,NA,NA,5,2,28,14,4,3,10,7,4,11,25.875,35,26.1,22,26.95291007
54,2,54,W2R1,305,11-29-16 18:21,117.136.75.152,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,beijing,tongzhou,1,0,2,1,9,NA,NA,1,1,1,1,2,1,2,1,NA,18,NA,NA,AP,6,3,29,15,3,3,9,6,3,9,NA,NA,NA,NA,NA,NA,5,2,29,15,3,3,9,6,3,9,96.29166667,139,109.4,112,72.77166596
55,2,55,W2R1,539,11-30-16 13:36,180.114.226.53,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,3,4,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,wuxi,1,0,2,1,11,NA,NA,1,10,1,1,2,1,1,6,NA,6,NA,NA,AP,7,3,32,19,3,4,12,7,3,11,NA,NA,NA,NA,NA,NA,6,2,32,19,3,4,12,7,3,11,51,83,57.2,64,54.67536837
56,2,56,W2R1,407,11-30-16 0:40,39.188.118.84,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,1,3,3,3,2,1,2,2,2,2,2,3,3,2,1,2,2,3,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,zhejiang,ningbo,1,0,-3,-3,11,NA,NA,1,11,1,1,1,1,1,3,NA,6,NA,NA,AP,6,3,26,15,2,3,10,4,3,9,NA,NA,NA,NA,NA,NA,5,2,26,15,2,3,10,4,3,9,65.20833333,96,66.6,54,39.66134278
57,2,57,W2R1,263,11-30-16 9:59,180.173.15.1,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,4,2,1,1,3,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,hongkou,1,0,2,2,9,NA,NA,1,9,1,2,2,1,1,4,NA,6,NA,NA,AP,6,1,27,12,3,4,11,7,3,11,NA,NA,NA,NA,NA,NA,5,1,27,12,3,4,11,7,3,11,46.375,84,53.2,31,47.09178945
58,2,58,W2R1,615,11-30-16 17:27,223.244.252.46,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,3,4,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,anhui,chuzhou,1,0,2,1,10,NA,NA,1,8,1,1,1,1,1,4,NA,10,NA,NA,AP,6,3,30,19,4,4,10,7,4,11,NA,NA,NA,NA,NA,NA,5,2,30,19,4,4,10,7,4,11,56.04166667,69,57.9,43,59.92145992
59,2,59,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,shenzhen,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2,60,W2R1,2350,11-30-16 8:27,223.72.87.26,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,4,4,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,beijing,shunyi,1,0,1,1,10,NA,NA,1,9,1,1,1,1,2,6,NA,18,NA,NA,AP,7,3,32,20,2,3,12,8,4,12,NA,NA,NA,NA,NA,NA,6,2,32,20,2,3,12,8,4,12,89.58333333,175,114,116,71.64028967
61,2,61,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,sichuan,guangan,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2,62,W2R1,433,11-30-16 9:08,180.173.163.197,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,1,4,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,hongkou,1,0,1,1,10,NA,NA,1,10,1,2,1,1,1,5,NA,26,NA,NA,AP,6,3,28,13,3,4,11,7,4,11,NA,NA,NA,NA,NA,NA,5,2,28,13,3,4,11,7,4,11,46.375,84,53.2,31,47.09178945
63,2,63,W2R1,765,11-29-16 20:16,222.93.234.17,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,3,3,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,4,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,suzhou,1,0,2,1,10,NA,NA,1,8,1,1,1,1,1,3,NA,10,NA,NA,AP,6,3,28,17,4,4,12,6,3,10,NA,NA,NA,NA,NA,NA,5,2,28,17,4,4,12,6,3,10,28.79166667,47,29.5,29,47.22858144
64,2,64,W2R1,255,11-30-16 8:52,183.230.138.51,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,2,3,2,1,2,3,3,2,2,3,2,3,2,2,2,3,2,1,3,2,4,3,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,chongqing,dazu,1,0,1,1,7,NA,NA,1,8,2,1,1,3,2,1,NA,18,NA,NA,AP,6,3,24,12,2,4,8,6,2,8,NA,NA,NA,NA,NA,NA,5,2,24,12,2,4,8,6,2,8,74.875,85,74.9,72,51.9184255
65,2,65,W2R1,342,11-30-16 14:25,121.207.181.91,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,3,3,2,2,1,1,2,3,3,1,2,2,2,1,3,1,3,2,1,2,3,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,xiamen,1,0,1,1,11,NA,NA,2,-3,2,2,1,1,2,3,NA,30,NA,NA,AP,7,3,29,16,2,4,9,6,4,7,NA,NA,NA,NA,NA,NA,6,2,29,16,2,4,9,6,4,7,25.875,35,26.1,27,26.95291007
66,2,66,W2R1,343,11-29-16 20:37,49.211.94.223,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,hubei,wuhan,1,0,1,1,9,NA,NA,1,7,1,1,1,1,1,1,NA,22,NA,NA,AP,6,3,28,15,3,3,9,4,3,8,NA,NA,NA,NA,NA,NA,5,2,28,15,3,3,9,4,3,8,98.75,116,94.9,111,58.24738175
67,2,67,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,huangpu,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,2,68,W2R1,603,11-30-16 17:22,120.87.180.101,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,4,3,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,zhaoqing,1,0,1,1,11,NA,NA,1,11,1,1,2,1,2,6,NA,30,NA,NA,AP,7,3,31,19,3,4,11,7,4,11,NA,NA,NA,NA,NA,NA,6,2,31,19,3,4,11,7,4,11,49.625,70,47.5,44,34.98250369
69,2,69,W2R1,395,11-30-16 8:45,27.184.25.68,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,5,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,hebei,shijiazhuang,1,0,1,1,10,NA,NA,1,7,1,2,1,1,1,2,NA,10,NA,NA,AP,6,3,29,14,3,3,11,7,3,11,NA,NA,NA,NA,NA,NA,5,2,29,14,3,3,11,7,3,11,284.7916667,377,274.8,270,85.85234493
70,2,70,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shandong,zibo,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2,71,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,hunan,changsha,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2,72,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shandong,jinan,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
